[ Train | 001/200 ] loss = 4.1686, best_acc = 0.027
[ Train | 125/200 ] loss = 2.2297, best_acc = 0.516
[ Valid | 125/200 ] loss = 2.7494, acc = 0.38657, best_acc = 0.422
[ Train | 126/200 ] loss = 2.2178, best_acc = 0.512
[ Valid | 126/200 ] loss = 2.7326, acc = 0.40869, best_acc = 0.422
[ Train | 127/200 ] loss = 2.2281, best_acc = 0.509
[ Valid | 127/200 ] loss = 2.7384, acc = 0.39529, best_acc = 0.422
[ Train | 128/200 ] loss = 2.2184, best_acc = 0.515
[ Valid | 128/200 ] loss = 2.7177, acc = 0.38636, best_acc = 0.422
[ Train | 129/200 ] loss = 2.2072, best_acc = 0.523
[ Valid | 129/200 ] loss = 2.7357, acc = 0.41944, best_acc = 0.422
[ Train | 130/200 ] loss = 2.2075, best_acc = 0.526
[ Valid | 130/200 ] loss = 2.7505, acc = 0.41538, best_acc = 0.422
[ Train | 131/200 ] loss = 2.2000, best_acc = 0.524
[ Valid | 131/200 ] loss = 2.7885, acc = 0.41112, best_acc = 0.422
[ Train | 132/200 ] loss = 2.1950, best_acc = 0.526
[ Valid | 132/200 ] loss = 2.8285, acc = 0.39387, best_acc = 0.422
[ Train | 133/200 ] loss = 2.1896, best_acc = 0.526
[ Valid | 133/200 ] loss = 2.7107, acc = 0.40869, best_acc = 0.422
[ Train | 134/200 ] loss = 2.1833, best_acc = 0.527
[ Valid | 134/200 ] loss = 2.7438, acc = 0.40909, best_acc = 0.422
[ Train | 135/200 ] loss = 2.1882, best_acc = 0.538
[ Valid | 135/200 ] loss = 2.7291, acc = 0.42614, best_acc = 0.422
[ Train | 136/200 ] loss = 2.1928, best_acc = 0.530
[ Valid | 136/200 ] loss = 2.7478, acc = 0.41538, best_acc = 0.426
[ Train | 137/200 ] loss = 2.1893, best_acc = 0.523
[ Valid | 137/200 ] loss = 2.7115, acc = 0.40625, best_acc = 0.426
[ Train | 138/200 ] loss = 2.1806, best_acc = 0.532
[ Valid | 138/200 ] loss = 2.7376, acc = 0.39550, best_acc = 0.426
[ Train | 139/200 ] loss = 2.1761, best_acc = 0.535
[ Valid | 139/200 ] loss = 2.7339, acc = 0.39123, best_acc = 0.426
[ Train | 140/200 ] loss = 2.1673, best_acc = 0.542
[ Valid | 140/200 ] loss = 2.7429, acc = 0.40848, best_acc = 0.426
[ Train | 141/200 ] loss = 2.1704, best_acc = 0.539
[ Valid | 141/200 ] loss = 2.6995, acc = 0.41315, best_acc = 0.426
[ Train | 142/200 ] loss = 2.1628, best_acc = 0.543
[ Valid | 142/200 ] loss = 2.7108, acc = 0.42411, best_acc = 0.426
[ Train | 143/200 ] loss = 2.1549, best_acc = 0.542
[ Valid | 143/200 ] loss = 2.7632, acc = 0.40686, best_acc = 0.426
[ Train | 144/200 ] loss = 2.1548, best_acc = 0.537
[ Valid | 144/200 ] loss = 2.7225, acc = 0.39326, best_acc = 0.426
[ Train | 145/200 ] loss = 2.1600, best_acc = 0.539
[ Valid | 145/200 ] loss = 2.7030, acc = 0.40239, best_acc = 0.426
[ Train | 146/200 ] loss = 2.1547, best_acc = 0.544
[ Valid | 146/200 ] loss = 2.6833, acc = 0.41051, best_acc = 0.426
[ Train | 147/200 ] loss = 2.1518, best_acc = 0.550
[ Valid | 147/200 ] loss = 2.7502, acc = 0.37845, best_acc = 0.426
[ Train | 148/200 ] loss = 2.1523, best_acc = 0.543
[ Valid | 148/200 ] loss = 2.7257, acc = 0.41071, best_acc = 0.426
[ Train | 149/200 ] loss = 2.1372, best_acc = 0.555
[ Valid | 149/200 ] loss = 2.7479, acc = 0.40463, best_acc = 0.426
[ Train | 150/200 ] loss = 2.1515, best_acc = 0.539
[ Valid | 150/200 ] loss = 2.7149, acc = 0.41964, best_acc = 0.426
[ Train | 151/200 ] loss = 2.1379, best_acc = 0.544
[ Valid | 151/200 ] loss = 2.6702, acc = 0.41721, best_acc = 0.426
[ Train | 152/200 ] loss = 2.1490, best_acc = 0.548
[ Valid | 152/200 ] loss = 2.7472, acc = 0.40057, best_acc = 0.426
[ Train | 153/200 ] loss = 2.1454, best_acc = 0.536
[ Valid | 153/200 ] loss = 2.7535, acc = 0.39144, best_acc = 0.426
[ Train | 154/200 ] loss = 2.1254, best_acc = 0.549
[ Valid | 154/200 ] loss = 2.7322, acc = 0.41295, best_acc = 0.426
[ Train | 155/200 ] loss = 2.1303, best_acc = 0.552
[ Valid | 155/200 ] loss = 2.7439, acc = 0.40645, best_acc = 0.426
[ Train | 156/200 ] loss = 2.1310, best_acc = 0.550
[ Valid | 156/200 ] loss = 2.7339, acc = 0.40037, best_acc = 0.426
[ Train | 157/200 ] loss = 2.1394, best_acc = 0.543
[ Valid | 157/200 ] loss = 2.7644, acc = 0.40463, best_acc = 0.426
[ Train | 158/200 ] loss = 2.1345, best_acc = 0.540
[ Valid | 158/200 ] loss = 2.7108, acc = 0.40848, best_acc = 0.426
[ Train | 159/200 ] loss = 2.1233, best_acc = 0.556
[ Valid | 159/200 ] loss = 2.7975, acc = 0.38515, best_acc = 0.426
[ Train | 160/200 ] loss = 2.1298, best_acc = 0.552
[ Valid | 160/200 ] loss = 2.7851, acc = 0.40260, best_acc = 0.426
[ Train | 161/200 ] loss = 2.1355, best_acc = 0.541
[ Valid | 161/200 ] loss = 2.7117, acc = 0.39347, best_acc = 0.426
[ Train | 162/200 ] loss = 2.1336, best_acc = 0.543
[ Valid | 162/200 ] loss = 2.7215, acc = 0.41538, best_acc = 0.426
[ Train | 163/200 ] loss = 2.1241, best_acc = 0.561
[ Valid | 163/200 ] loss = 2.7401, acc = 0.40016, best_acc = 0.426
[ Train | 164/200 ] loss = 2.1225, best_acc = 0.558
[ Valid | 164/200 ] loss = 2.7686, acc = 0.39407, best_acc = 0.426
[ Train | 165/200 ] loss = 2.1074, best_acc = 0.554
[ Valid | 165/200 ] loss = 2.7388, acc = 0.41518, best_acc = 0.426
[ Train | 166/200 ] loss = 2.1194, best_acc = 0.552
[ Valid | 166/200 ] loss = 2.7710, acc = 0.37845, best_acc = 0.426
[ Train | 167/200 ] loss = 2.1088, best_acc = 0.558
[ Valid | 167/200 ] loss = 2.7049, acc = 0.40239, best_acc = 0.426
[ Train | 168/200 ] loss = 2.1271, best_acc = 0.551
[ Valid | 168/200 ] loss = 2.6704, acc = 0.41071, best_acc = 0.426
[ Train | 169/200 ] loss = 2.1147, best_acc = 0.554
[ Valid | 169/200 ] loss = 2.7304, acc = 0.41538, best_acc = 0.426
[ Train | 170/200 ] loss = 2.1093, best_acc = 0.557
[ Valid | 170/200 ] loss = 2.7350, acc = 0.39387, best_acc = 0.426
[ Train | 171/200 ] loss = 2.1153, best_acc = 0.549
[ Valid | 171/200 ] loss = 2.6873, acc = 0.41761, best_acc = 0.426
[ Train | 172/200 ] loss = 2.1045, best_acc = 0.553
[ Valid | 172/200 ] loss = 2.7024, acc = 0.42167, best_acc = 0.426
[ Train | 173/200 ] loss = 2.0935, best_acc = 0.559
[ Valid | 173/200 ] loss = 2.7051, acc = 0.41761, best_acc = 0.426
[ Train | 174/200 ] loss = 2.1100, best_acc = 0.560
[ Valid | 174/200 ] loss = 2.6452, acc = 0.41700, best_acc = 0.426
[ Train | 175/200 ] loss = 2.0971, best_acc = 0.560
[ Valid | 175/200 ] loss = 2.7330, acc = 0.41761, best_acc = 0.426
[ Train | 176/200 ] loss = 2.1236, best_acc = 0.552
[ Valid | 176/200 ] loss = 2.7073, acc = 0.39813, best_acc = 0.426
[ Train | 177/200 ] loss = 2.1019, best_acc = 0.560
[ Valid | 177/200 ] loss = 2.6987, acc = 0.41092, best_acc = 0.426
[ Train | 178/200 ] loss = 2.1030, best_acc = 0.560
[ Valid | 178/200 ] loss = 2.7375, acc = 0.41335, best_acc = 0.426
[ Train | 179/200 ] loss = 2.0956, best_acc = 0.564
[ Valid | 179/200 ] loss = 2.7437, acc = 0.40442, best_acc = 0.426
[ Train | 180/200 ] loss = 2.1097, best_acc = 0.557
[ Valid | 180/200 ] loss = 2.7129, acc = 0.42593, best_acc = 0.426
[ Train | 181/200 ] loss = 2.0923, best_acc = 0.563
[ Valid | 181/200 ] loss = 2.6876, acc = 0.41071, best_acc = 0.426
[ Train | 182/200 ] loss = 2.0957, best_acc = 0.564
[ Valid | 182/200 ] loss = 2.7443, acc = 0.40869, best_acc = 0.426
[ Train | 183/200 ] loss = 2.0995, best_acc = 0.564
[ Valid | 183/200 ] loss = 2.6884, acc = 0.40869, best_acc = 0.426
[ Train | 184/200 ] loss = 2.0956, best_acc = 0.562
[ Valid | 184/200 ] loss = 2.7147, acc = 0.39813, best_acc = 0.426
[ Train | 185/200 ] loss = 2.0933, best_acc = 0.568
[ Valid | 185/200 ] loss = 2.6640, acc = 0.42390, best_acc = 0.426
[ Train | 186/200 ] loss = 2.1034, best_acc = 0.568
[ Valid | 186/200 ] loss = 2.7377, acc = 0.40057, best_acc = 0.426
